"x","y"
"3663.067373","1.44E-14"
"3664.922785","1.38E-14"
"3666.778198","1.43E-14"
"3668.63361","1.43E-14"
"3670.489023","1.46E-14"
"3672.344435","1.38E-14"
"3674.199848","1.46E-14"
"3676.05526","1.45E-14"
"3677.910673","1.43E-14"
"3679.766085","1.37E-14"
"3681.621498","1.41E-14"
"3683.47691","1.43E-14"
"3685.332323","1.44E-14"
"3687.187735","1.41E-14"
"3689.043148","1.37E-14"
"3690.89856","1.37E-14"
"3692.753973","1.37E-14"
"3694.609385","1.30E-14"
"3696.464798","1.32E-14"
"3698.32021","1.38E-14"
"3700.175623","1.31E-14"
"3702.031035","1.27E-14"
"3703.886448","1.34E-14"
"3705.74186","1.35E-14"
"3707.597273","1.20E-14"
"3709.452685","1.17E-14"
"3711.308098","1.31E-14"
"3713.16351","1.43E-14"
"3715.018923","1.31E-14"
"3716.874335","1.28E-14"
"3718.729748","1.27E-14"
"3720.58516","1.61E-14"
"3722.440573","3.99E-14"
"3724.295985","1.08E-13"
"3726.151398","1.86E-13"
"3728.00681","2.02E-13"
"3729.862223","1.37E-13"
"3731.717635","6.39E-14"
"3733.573048","2.73E-14"
"3735.42846","1.65E-14"
"3737.283872","1.39E-14"
"3739.139285","1.20E-14"
"3740.994697","1.11E-14"
"3742.85011","1.07E-14"
"3744.705522","1.09E-14"
"3746.560935","1.16E-14"
"3748.416347","1.30E-14"
"3750.27176","1.54E-14"
"3752.127172","1.49E-14"
"3753.982585","1.24E-14"
"3755.837997","1.09E-14"
"3757.69341","9.98E-15"
"3759.548822","9.77E-15"
"3761.404235","9.59E-15"
"3763.259647","9.71E-15"
"3765.11506","1.04E-14"
"3766.970472","1.08E-14"
"3768.825885","1.25E-14"
"3770.681297","1.55E-14"
"3772.53671","1.70E-14"
"3774.392122","1.42E-14"
"3776.247535","1.08E-14"
"3778.102947","1.07E-14"
"3779.95836","1.07E-14"
"3781.813772","1.02E-14"
"3783.669185","1.01E-14"
"3785.524597","9.73E-15"
"3787.38001","1.05E-14"
"3789.235422","1.02E-14"
"3791.090835","9.83E-15"
"3792.946247","1.08E-14"
"3794.80166","1.16E-14"
"3796.657072","1.43E-14"
"3798.512485","1.83E-14"
"3800.367897","1.91E-14"
"3802.22331","1.54E-14"
"3804.078722","1.21E-14"
"3805.934135","1.13E-14"
"3807.789547","1.12E-14"
"3809.64496","1.13E-14"
"3811.500372","1.11E-14"
"3813.355785","1.08E-14"
"3815.211197","1.09E-14"
"3817.06661","1.12E-14"
"3818.922022","1.16E-14"
"3820.777435","1.18E-14"
"3822.632847","1.14E-14"
"3824.48826","1.13E-14"
"3826.343672","1.14E-14"
"3828.199085","1.10E-14"
"3830.054497","1.14E-14"
"3831.90991","1.21E-14"
"3833.765322","1.45E-14"
"3835.620735","2.18E-14"
"3837.476147","2.59E-14"
"3839.33156","2.25E-14"
"3841.186972","1.43E-14"
"3843.042385","1.16E-14"
"3844.897797","1.19E-14"
"3846.75321","1.18E-14"
"3848.608622","1.22E-14"
"3850.464035","1.24E-14"
"3852.319447","1.23E-14"
"3854.17486","1.26E-14"
"3856.030272","1.22E-14"
"3857.885685","1.16E-14"
"3859.741097","1.22E-14"
"3861.59651","1.24E-14"
"3863.451922","1.25E-14"
"3865.307335","1.28E-14"
"3867.162747","1.26E-14"
"3869.01816","1.24E-14"
"3870.873572","1.23E-14"
"3872.728985","1.27E-14"
"3874.584397","1.25E-14"
"3876.43981","1.21E-14"
"3878.295222","1.17E-14"
"3880.150635","1.20E-14"
"3882.006047","1.25E-14"
"3883.86146","1.28E-14"
"3885.716872","1.23E-14"
"3887.572285","1.75E-14"
"3889.427697","3.11E-14"
"3891.28311","4.15E-14"
"3893.138522","3.59E-14"
"3894.993935","2.00E-14"
"3896.849347","1.39E-14"
"3898.70476","1.35E-14"
"3900.560172","1.30E-14"
"3902.415585","1.22E-14"
"3904.270997","1.29E-14"
"3906.12641","1.24E-14"
"3907.981822","1.31E-14"
"3909.837235","1.32E-14"
"3911.692647","1.34E-14"
"3913.54806","1.28E-14"
"3915.403472","1.31E-14"
"3917.258885","1.27E-14"
"3919.114297","1.33E-14"
"3920.96971","1.36E-14"
"3922.825122","1.37E-14"
"3924.680535","1.32E-14"
"3926.535947","1.30E-14"
"3928.39136","1.29E-14"
"3930.246772","1.26E-14"
"3932.102185","1.23E-14"
"3933.957597","1.17E-14"
"3935.81301","1.17E-14"
"3937.668422","1.24E-14"
"3939.523835","1.31E-14"
"3941.379247","1.28E-14"
"3943.23466","1.29E-14"
"3945.090072","1.28E-14"
"3946.945485","1.27E-14"
"3948.800897","1.32E-14"
"3950.65631","1.32E-14"
"3952.511722","1.28E-14"
"3954.367135","1.29E-14"
"3956.222547","1.32E-14"
"3958.07796","1.35E-14"
"3959.933372","1.33E-14"
"3961.788785","1.28E-14"
"3963.644197","1.30E-14"
"3965.49961","1.36E-14"
"3967.355022","1.42E-14"
"3969.210435","2.22E-14"
"3971.065847","3.96E-14"
"3972.921259","5.35E-14"
"3974.776672","4.45E-14"
"3976.632084","2.39E-14"
"3978.487497","1.46E-14"
"3980.342909","1.31E-14"
"3982.198322","1.25E-14"
"3984.053734","1.25E-14"
"3985.909147","1.24E-14"
"3987.764559","1.29E-14"
"3989.619972","1.32E-14"
"3991.475384","1.26E-14"
"3993.330797","1.30E-14"
"3995.186209","1.32E-14"
"3997.041622","1.25E-14"
"3998.897034","1.25E-14"
"4000.752447","1.26E-14"
"4002.607859","1.27E-14"
"4004.463272","1.27E-14"
"4006.318684","1.23E-14"
"4008.174097","1.22E-14"
"4010.029509","1.24E-14"
"4011.884922","1.31E-14"
"4013.740334","1.23E-14"
"4015.595747","1.26E-14"
"4017.451159","1.23E-14"
"4019.306572","1.26E-14"
"4021.161984","1.27E-14"
"4023.017397","1.22E-14"
"4024.872809","1.20E-14"
"4026.728222","1.24E-14"
"4028.583634","1.31E-14"
"4030.439047","1.34E-14"
"4032.294459","1.27E-14"
"4034.149872","1.25E-14"
"4036.005284","1.18E-14"
"4037.860697","1.18E-14"
"4039.716109","1.20E-14"
"4041.571522","1.20E-14"
"4043.426934","1.16E-14"
"4045.282347","1.16E-14"
"4047.137759","1.21E-14"
"4048.993172","1.24E-14"
"4050.848584","1.19E-14"
"4052.703997","1.14E-14"
"4054.559409","1.18E-14"
"4056.414822","1.24E-14"
"4058.270234","1.23E-14"
"4060.125647","1.20E-14"
"4061.981059","1.16E-14"
"4063.836472","1.20E-14"
"4065.691884","1.20E-14"
"4067.547297","1.30E-14"
"4069.402709","1.50E-14"
"4071.258122","1.75E-14"
"4073.113534","1.69E-14"
"4074.968947","1.37E-14"
"4076.824359","1.30E-14"
"4078.679772","1.33E-14"
"4080.535184","1.35E-14"
"4082.390597","1.28E-14"
"4084.246009","1.20E-14"
"4086.101422","1.20E-14"
"4087.956834","1.15E-14"
"4089.812247","1.13E-14"
"4091.667659","1.13E-14"
"4093.523072","1.18E-14"
"4095.378484","1.16E-14"
"4097.233897","1.16E-14"
"4099.089309","1.26E-14"
"4100.944722","2.56E-14"
"4102.800134","5.55E-14"
"4104.655547","7.64E-14"
"4106.510959","6.27E-14"
"4108.366372","3.01E-14"
"4110.221784","1.40E-14"
"4112.077197","1.25E-14"
"4113.932609","1.18E-14"
"4115.788022","1.13E-14"
"4117.643434","1.14E-14"
"4119.498847","1.15E-14"
"4121.354259","1.15E-14"
"4123.209672","1.16E-14"
"4125.065084","1.17E-14"
"4126.920497","1.16E-14"
"4128.775909","1.14E-14"
"4130.631322","1.14E-14"
"4132.486734","1.18E-14"
"4134.342147","1.19E-14"
"4136.197559","1.17E-14"
"4138.052972","1.13E-14"
"4139.908384","1.15E-14"
"4141.763797","1.16E-14"
"4143.619209","1.14E-14"
"4145.474622","1.15E-14"
"4147.330034","1.17E-14"
"4149.185447","1.15E-14"
"4151.040859","1.13E-14"
"4152.896272","1.14E-14"
"4154.751684","1.14E-14"
"4156.607097","1.15E-14"
"4158.462509","1.15E-14"
"4160.317922","1.10E-14"
"4162.173334","1.11E-14"
"4164.028747","1.12E-14"
"4165.884159","1.18E-14"
"4167.739572","1.13E-14"
"4169.594984","1.15E-14"
"4171.450397","1.17E-14"
"4173.305809","1.13E-14"
"4175.161222","1.18E-14"
"4177.016634","1.16E-14"
"4178.872047","1.12E-14"
"4180.727459","1.14E-14"
"4182.582872","1.12E-14"
"4184.438284","1.19E-14"
"4186.293697","1.12E-14"
"4188.149109","1.13E-14"
"4190.004522","1.10E-14"
"4191.859934","1.14E-14"
"4193.715347","1.12E-14"
"4195.570759","1.13E-14"
"4197.426172","1.15E-14"
"4199.281584","1.13E-14"
"4201.136997","1.08E-14"
"4202.992409","1.11E-14"
"4204.847822","1.07E-14"
"4206.703234","1.07E-14"
"4208.558647","1.15E-14"
"4210.414059","1.19E-14"
"4212.269471","1.14E-14"
"4214.124884","1.14E-14"
"4215.980296","1.11E-14"
"4217.835709","1.12E-14"
"4219.691121","1.13E-14"
"4221.546534","1.13E-14"
"4223.401946","1.14E-14"
"4225.257359","1.15E-14"
"4227.112771","1.14E-14"
"4228.968184","1.13E-14"
"4230.823596","1.13E-14"
"4232.679009","1.13E-14"
"4234.534421","1.15E-14"
"4236.389834","1.10E-14"
"4238.245246","1.09E-14"
"4240.100659","1.13E-14"
"4241.956071","1.12E-14"
"4243.811484","1.13E-14"
"4245.666896","1.12E-14"
"4247.522309","1.11E-14"
"4249.377721","1.11E-14"
"4251.233134","1.14E-14"
"4253.088546","1.13E-14"
"4254.943959","1.13E-14"
"4256.799371","1.13E-14"
"4258.654784","1.11E-14"
"4260.510196","1.13E-14"
"4262.365609","1.12E-14"
"4264.221021","1.12E-14"
"4266.076434","1.15E-14"
"4267.931846","1.14E-14"
"4269.787259","1.14E-14"
"4271.642671","1.17E-14"
"4273.498084","1.19E-14"
"4275.353496","1.13E-14"
"4277.208909","1.07E-14"
"4279.064321","1.11E-14"
"4280.919734","1.15E-14"
"4282.775146","1.14E-14"
"4284.630559","1.13E-14"
"4286.485971","1.13E-14"
"4288.341384","1.14E-14"
"4290.196796","1.14E-14"
"4292.052209","1.14E-14"
"4293.907621","1.11E-14"
"4295.763034","1.10E-14"
"4297.618446","1.12E-14"
"4299.473859","1.10E-14"
"4301.329271","1.09E-14"
"4303.184684","1.10E-14"
"4305.040096","1.06E-14"
"4306.895509","1.15E-14"
"4308.750921","1.13E-14"
"4310.606334","1.11E-14"
"4312.461746","1.13E-14"
"4314.317159","1.10E-14"
"4316.172571","1.12E-14"
"4318.027984","1.13E-14"
"4319.883396","1.11E-14"
"4321.738809","1.11E-14"
"4323.594221","1.10E-14"
"4325.449634","1.14E-14"
"4327.305046","1.18E-14"
"4329.160459","1.16E-14"
"4331.015871","1.16E-14"
"4332.871284","1.18E-14"
"4334.726696","1.19E-14"
"4336.582109","1.17E-14"
"4338.437521","2.03E-14"
"4340.292934","6.38E-14"
"4342.148346","1.26E-13"
"4344.003759","1.44E-13"
"4345.859171","9.21E-14"
"4347.714584","3.15E-14"
"4349.569996","1.31E-14"
"4351.425409","1.22E-14"
"4353.280821","1.18E-14"
"4355.136234","1.19E-14"
"4356.991646","1.15E-14"
"4358.847059","1.17E-14"
"4360.702471","1.15E-14"
"4362.557884","1.17E-14"
"4364.413296","1.18E-14"
"4366.268709","1.15E-14"
"4368.124121","1.21E-14"
"4369.979534","1.20E-14"
"4371.834946","1.19E-14"
"4373.690359","1.18E-14"
"4375.545771","1.15E-14"
"4377.401184","1.10E-14"
"4379.256596","1.09E-14"
"4381.112009","1.11E-14"
"4382.967421","1.11E-14"
"4384.822834","1.13E-14"
"4386.678246","1.12E-14"
"4388.533659","1.14E-14"
"4390.389071","1.16E-14"
"4392.244484","1.15E-14"
"4394.099896","1.12E-14"
"4395.955309","1.09E-14"
"4397.810721","1.07E-14"
"4399.666134","1.10E-14"
"4401.521546","1.09E-14"
"4403.376959","1.07E-14"
"4405.232371","1.07E-14"
"4407.087784","1.09E-14"
"4408.943196","1.07E-14"
"4410.798609","1.09E-14"
"4412.654021","1.08E-14"
"4414.509434","1.08E-14"
"4416.364846","1.09E-14"
"4418.220259","1.09E-14"
"4420.075671","1.08E-14"
"4421.931084","1.07E-14"
"4423.786496","1.01E-14"
"4425.641909","1.04E-14"
"4427.497321","1.05E-14"
"4429.352734","9.97E-15"
"4431.208146","9.97E-15"
"4433.063559","1.02E-14"
"4434.918971","1.01E-14"
"4436.774384","1.02E-14"
"4438.629796","1.05E-14"
"4440.485209","1.03E-14"
"4442.340621","1.00E-14"
"4444.196034","1.02E-14"
"4446.051446","1.06E-14"
"4447.906858","1.08E-14"
"4449.762271","1.06E-14"
"4451.617683","1.04E-14"
"4453.473096","1.05E-14"
"4455.328508","1.08E-14"
"4457.183921","1.04E-14"
"4459.039333","1.01E-14"
"4460.894746","1.06E-14"
"4462.750158","1.03E-14"
"4464.605571","1.02E-14"
"4466.460983","1.05E-14"
"4468.316396","1.07E-14"
"4470.171808","1.13E-14"
"4472.027221","1.31E-14"
"4473.882633","1.44E-14"
"4475.738046","1.38E-14"
"4477.593458","1.22E-14"
"4479.448871","1.08E-14"
"4481.304283","1.03E-14"
"4483.159696","1.06E-14"
"4485.015108","1.05E-14"
"4486.870521","1.05E-14"
"4488.725933","1.05E-14"
"4490.581346","1.09E-14"
"4492.436758","1.06E-14"
"4494.292171","1.04E-14"
"4496.147583","1.01E-14"
"4498.002996","1.04E-14"
"4499.858408","9.95E-15"
"4501.713821","1.01E-14"
"4503.569233","1.01E-14"
"4505.424646","9.88E-15"
"4507.280058","1.02E-14"
"4509.135471","1.07E-14"
"4510.990883","1.00E-14"
"4512.846296","1.03E-14"
"4514.701708","1.04E-14"
"4516.557121","9.94E-15"
"4518.412533","1.02E-14"
"4520.267946","1.05E-14"
"4522.123358","1.02E-14"
"4523.978771","1.03E-14"
"4525.834183","1.03E-14"
"4527.689596","1.01E-14"
"4529.545008","1.04E-14"
"4531.400421","1.05E-14"
"4533.255833","1.03E-14"
"4535.111246","9.89E-15"
"4536.966658","1.01E-14"
"4538.822071","1.01E-14"
"4540.677483","9.96E-15"
"4542.532896","9.82E-15"
"4544.388308","9.83E-15"
"4546.243721","9.65E-15"
"4548.099133","9.99E-15"
"4549.954546","1.01E-14"
"4551.809958","1.00E-14"
"4553.665371","1.03E-14"
"4555.520783","1.03E-14"
"4557.376196","1.00E-14"
"4559.231608","1.02E-14"
"4561.087021","1.04E-14"
"4562.942433","1.02E-14"
"4564.797846","1.01E-14"
"4566.653258","1.01E-14"
"4568.508671","1.02E-14"
"4570.364083","1.05E-14"
"4572.219496","1.09E-14"
"4574.074908","1.10E-14"
"4575.930321","1.06E-14"
"4577.785733","1.02E-14"
"4579.641146","1.02E-14"
"4581.496558","9.88E-15"
"4583.351971","9.84E-15"
"4585.207383","1.02E-14"
"4587.062796","9.89E-15"
"4588.918208","9.79E-15"
"4590.773621","9.77E-15"
"4592.629033","9.97E-15"
"4594.484446","9.97E-15"
"4596.339858","9.96E-15"
"4598.195271","9.93E-15"
"4600.050683","1.02E-14"
"4601.906096","9.88E-15"
"4603.761508","9.82E-15"
"4605.616921","9.75E-15"
"4607.472333","9.93E-15"
"4609.327746","9.84E-15"
"4611.183158","9.89E-15"
"4613.038571","9.80E-15"
"4614.893983","9.91E-15"
"4616.749396","9.54E-15"
"4618.604808","9.82E-15"
"4620.460221","9.91E-15"
"4622.315633","9.84E-15"
"4624.171046","1.02E-14"
"4626.026458","9.88E-15"
"4627.881871","9.82E-15"
"4629.737283","9.65E-15"
"4631.592696","9.72E-15"
"4633.448108","1.02E-14"
"4635.303521","1.05E-14"
"4637.158933","1.06E-14"
"4639.014346","1.06E-14"
"4640.869758","1.09E-14"
"4642.725171","1.10E-14"
"4644.580583","1.07E-14"
"4646.435996","1.04E-14"
"4648.291408","9.94E-15"
"4650.146821","9.80E-15"
"4652.002233","9.89E-15"
"4653.857646","1.01E-14"
"4655.713058","1.01E-14"
"4657.568471","1.01E-14"
"4659.423883","1.03E-14"
"4661.279296","1.03E-14"
"4663.134708","9.97E-15"
"4664.990121","9.58E-15"
"4666.845533","9.43E-15"
"4668.700946","9.65E-15"
"4670.556358","9.75E-15"
"4672.411771","9.54E-15"
"4674.267183","9.58E-15"
"4676.122596","9.62E-15"
"4677.978008","9.26E-15"
"4679.833421","9.57E-15"
"4681.688833","9.83E-15"
"4683.544245","9.53E-15"
"4685.399658","9.43E-15"
"4687.25507","9.66E-15"
"4689.110483","9.51E-15"
"4690.965895","9.59E-15"
"4692.821308","9.45E-15"
"4694.67672","9.33E-15"
"4696.532133","9.60E-15"
"4698.387545","9.42E-15"
"4700.242958","9.29E-15"
"4702.09837","9.33E-15"
"4703.953783","9.44E-15"
"4705.809195","9.77E-15"
"4707.664608","9.37E-15"
"4709.52002","9.37E-15"
"4711.375433","9.54E-15"
"4713.230845","9.43E-15"
"4715.086258","9.31E-15"
"4716.94167","9.72E-15"
"4718.797083","9.58E-15"
"4720.652495","9.29E-15"
"4722.507908","9.12E-15"
"4724.36332","8.98E-15"
"4726.218733","9.01E-15"
"4728.074145","9.20E-15"
"4729.929558","8.92E-15"
"4731.78497","8.84E-15"
"4733.640383","8.98E-15"
"4735.495795","8.74E-15"
"4737.351208","9.06E-15"
"4739.20662","9.08E-15"
"4741.062033","8.97E-15"
"4742.917445","9.18E-15"
"4744.772858","8.91E-15"
"4746.62827","8.91E-15"
"4748.483683","9.07E-15"
"4750.339095","8.91E-15"
"4752.194508","8.77E-15"
"4754.04992","9.02E-15"
"4755.905333","9.12E-15"
"4757.760745","9.05E-15"
"4759.616158","8.99E-15"
"4761.47157","8.80E-15"
"4763.326983","8.32E-15"
"4765.182395","8.54E-15"
"4767.037808","8.86E-15"
"4768.89322","8.82E-15"
"4770.748633","8.82E-15"
"4772.604045","9.02E-15"
"4774.459458","9.13E-15"
"4776.31487","8.88E-15"
"4778.170283","8.81E-15"
"4780.025695","8.67E-15"
"4781.881108","8.76E-15"
"4783.73652","8.91E-15"
"4785.591933","8.91E-15"
"4787.447345","8.79E-15"
"4789.302758","8.91E-15"
"4791.15817","8.79E-15"
"4793.013583","9.12E-15"
"4794.868995","9.01E-15"
"4796.724408","8.62E-15"
"4798.57982","8.87E-15"
"4800.435233","8.97E-15"
"4802.290645","8.94E-15"
"4804.146058","8.88E-15"
"4806.00147","8.93E-15"
"4807.856883","8.79E-15"
"4809.712295","9.05E-15"
"4811.567708","9.08E-15"
"4813.42312","9.15E-15"
"4815.278533","9.06E-15"
"4817.133945","8.99E-15"
"4818.989358","8.94E-15"
"4820.84477","8.94E-15"
"4822.700183","8.60E-15"
"4824.555595","9.00E-15"
"4826.411008","9.02E-15"
"4828.26642","9.00E-15"
"4830.121833","8.61E-15"
"4831.977245","9.00E-15"
"4833.832658","9.38E-15"
"4835.68807","9.12E-15"
"4837.543483","9.12E-15"
"4839.398895","9.03E-15"
"4841.254308","9.24E-15"
"4843.10972","8.86E-15"
"4844.965133","8.94E-15"
"4846.820545","9.11E-15"
"4848.675958","9.27E-15"
"4850.53137","9.56E-15"
"4852.386783","9.83E-15"
"4854.242195","1.02E-14"
"4856.097608","1.05E-14"
"4857.95302","1.87E-14"
"4859.808433","7.74E-14"
"4861.663845","2.14E-13"
"4863.519258","3.23E-13"
"4865.37467","2.89E-13"
"4867.230083","1.45E-13"
"4869.085495","3.21E-14"
"4870.940908","1.27E-14"
"4872.79632","1.15E-14"
"4874.651733","1.07E-14"
"4876.507145","1.05E-14"
"4878.362558","1.01E-14"
"4880.21797","9.98E-15"
"4882.073383","1.02E-14"
"4883.928795","9.96E-15"
"4885.784208","9.51E-15"
"4887.63962","9.54E-15"
"4889.495033","9.47E-15"
"4891.350445","9.42E-15"
"4893.205858","9.33E-15"
"4895.06127","9.43E-15"
"4896.916683","9.49E-15"
"4898.772095","9.10E-15"
"4900.627508","8.79E-15"
"4902.48292","8.87E-15"
"4904.338333","8.86E-15"
"4906.193745","8.67E-15"
"4908.049158","8.87E-15"
"4909.90457","8.90E-15"
"4911.759983","8.87E-15"
"4913.615395","9.01E-15"
"4915.470808","8.75E-15"
"4917.32622","8.84E-15"
"4919.181632","8.66E-15"
"4921.037045","9.09E-15"
"4922.892457","9.91E-15"
"4924.74787","1.00E-14"
"4926.603282","1.00E-14"
"4928.458695","9.26E-15"
"4930.314107","9.03E-15"
"4932.16952","9.07E-15"
"4934.024932","9.09E-15"
"4935.880345","9.21E-15"
"4937.735757","8.79E-15"
"4939.59117","8.91E-15"
"4941.446582","8.86E-15"
"4943.301995","8.94E-15"
"4945.157407","9.01E-15"
"4947.01282","9.12E-15"
"4948.868232","9.13E-15"
"4950.723645","9.16E-15"
"4952.579057","9.00E-15"
"4954.43447","9.20E-15"
"4956.289882","1.04E-14"
"4958.145295","1.78E-14"
"4960.000707","3.08E-14"
"4961.85612","3.66E-14"
"4963.711532","2.84E-14"
"4965.566945","1.54E-14"
"4967.422357","9.45E-15"
"4969.27777","9.09E-15"
"4971.133182","8.98E-15"
"4972.988595","9.07E-15"
"4974.844007","9.10E-15"
"4976.69942","9.38E-15"
"4978.554832","9.14E-15"
"4980.410245","9.00E-15"
"4982.265657","9.21E-15"
"4984.12107","9.11E-15"
"4985.976482","9.26E-15"
"4987.831895","9.32E-15"
"4989.687307","9.07E-15"
"4991.54272","9.10E-15"
"4993.398132","9.34E-15"
"4995.253545","9.45E-15"
"4997.108957","9.16E-15"
"4998.96437","9.21E-15"
"5000.819782","9.39E-15"
"5002.675195","1.00E-14"
"5004.530607","1.50E-14"
"5006.38602","4.04E-14"
"5008.241432","8.23E-14"
"5010.096845","9.58E-14"
"5011.952257","6.82E-14"
"5013.80767","2.56E-14"
"5015.663082","1.29E-14"
"5017.518495","1.32E-14"
"5019.373907","1.35E-14"
"5021.22932","1.18E-14"
"5023.084732","1.02E-14"
"5024.940145","9.91E-15"
"5026.795557","9.88E-15"
"5028.65097","9.30E-15"
"5030.506382","9.24E-15"
"5032.361795","9.73E-15"
"5034.217207","9.53E-15"
"5036.07262","9.63E-15"
"5037.928032","9.49E-15"
"5039.783445","9.81E-15"
"5041.638857","9.97E-15"
"5043.49427","9.85E-15"
"5045.349682","9.92E-15"
"5047.205095","9.93E-15"
"5049.060507","9.60E-15"
"5050.91592","9.86E-15"
"5052.771332","9.92E-15"
"5054.626745","9.69E-15"
"5056.482157","1.03E-14"
"5058.33757","1.06E-14"
"5060.192982","1.01E-14"
"5062.048395","9.98E-15"
"5063.903807","9.89E-15"
"5065.75922","9.63E-15"
"5067.614632","9.50E-15"
"5069.470045","9.69E-15"
"5071.325457","9.69E-15"
"5073.18087","9.41E-15"
"5075.036282","9.56E-15"
"5076.891695","9.61E-15"
"5078.747107","9.49E-15"
"5080.60252","9.29E-15"
"5082.457932","9.43E-15"
"5084.313345","9.58E-15"
"5086.168757","9.91E-15"
"5088.02417","9.87E-15"
"5089.879582","9.79E-15"
"5091.734995","9.68E-15"
"5093.590407","9.67E-15"
"5095.44582","9.73E-15"
"5097.301232","9.59E-15"
"5099.156645","9.87E-15"
"5101.012057","1.02E-14"
"5102.86747","9.93E-15"
"5104.722882","9.65E-15"
"5106.578295","9.49E-15"
"5108.433707","9.38E-15"
"5110.28912","9.48E-15"
"5112.144532","9.62E-15"
"5113.999945","9.83E-15"
"5115.855357","1.00E-14"
"5117.71077","1.02E-14"
"5119.566182","1.01E-14"
"5121.421595","9.79E-15"
"5123.277007","9.78E-15"
"5125.13242","9.95E-15"
"5126.987832","9.82E-15"
"5128.843245","1.02E-14"
"5130.698657","1.00E-14"
"5132.55407","9.87E-15"
"5134.409482","1.03E-14"
"5136.264895","1.02E-14"
"5138.120307","9.89E-15"
"5139.97572","9.70E-15"
"5141.831132","1.01E-14"
"5143.686545","1.01E-14"
"5145.541957","1.03E-14"
"5147.39737","1.05E-14"
"5149.252782","1.05E-14"
"5151.108195","1.01E-14"
"5152.963607","1.02E-14"
"5154.81902","1.00E-14"
"5156.674432","9.79E-15"
"5158.529844","9.86E-15"
"5160.385257","9.84E-15"
"5162.240669","9.94E-15"
"5164.096082","1.01E-14"
"5165.951494","9.97E-15"
"5167.806907","9.95E-15"
"5169.662319","9.89E-15"
"5171.517732","1.02E-14"
"5173.373144","1.02E-14"
"5175.228557","1.02E-14"
"5177.083969","1.01E-14"
"5178.939382","1.00E-14"
"5180.794794","1.03E-14"
"5182.650207","1.01E-14"
"5184.505619","9.89E-15"
"5186.361032","9.99E-15"
"5188.216444","1.03E-14"
"5190.071857","1.05E-14"
"5191.927269","1.04E-14"
"5193.782682","9.93E-15"
"5195.638094","9.99E-15"
"5197.493507","1.04E-14"
"5199.348919","1.17E-14"
"5201.204332","1.22E-14"
"5203.059744","1.17E-14"
"5204.915157","1.09E-14"
